contour_0
962,1541
961,1541
960,1542
957,1542
956,1543
955,1543
953,1545
952,1545
951,1546
948,1546
947,1547
946,1547
945,1548
943,1548
942,1550
941,1550
940,1551
937,1551
935,1553
933,1553
932,1555
930,1555
928,1556
927,1556
926,1557
925,1557
922,1560
917,1560
916,1561
915,1561
912,1563
910,1563
908,1565
906,1565
903,1567
902,1567
901,1568
897,1568
895,1571
893,1571
892,1572
891,1572
890,1573
887,1573
886,1575
885,1575
882,1577
880,1577
878,1578
876,1578
875,1580
873,1580
872,1581
870,1581
868,1582
867,1582
866,1583
865,1583
862,1586
860,1586
858,1587
856,1587
855,1588
853,1588
852,1590
851,1590
850,1591
848,1591
847,1592
845,1592
843,1593
842,1593
841,1595
838,1595
837,1596
836,1596
835,1597
832,1597
831,1598
830,1598
828,1600
827,1600
826,1601
825,1601
823,1602
822,1602
821,1603
818,1603
817,1605
816,1605
815,1606
813,1606
812,1607
811,1607
810,1608
807,1608
806,1610
805,1610
803,1611
802,1611
801,1612
800,1612
798,1613
797,1613
796,1615
795,1615
793,1616
790,1616
787,1618
786,1618
785,1620
783,1620
782,1621
780,1621
777,1623
776,1623
775,1625
772,1625
771,1626
768,1626
765,1630
761,1630
760,1631
758,1631
757,1632
756,1632
755,1633
753,1633
752,1635
750,1635
747,1637
746,1637
745,1638
743,1638
742,1640
740,1640
738,1641
737,1641
736,1642
733,1642
732,1643
731,1643
728,1646
727,1646
726,1647
725,1647
723,1648
721,1648
720,1650
718,1650
717,1651
716,1651
715,1652
713,1652
712,1653
710,1653
707,1656
705,1656
703,1657
702,1657
701,1658
700,1658
697,1661
695,1661
692,1663
691,1663
683,1671
683,1672
682,1673
682,1675
681,1676
681,1677
680,1678
680,1680
678,1681
678,1695
677,1696
677,1698
676,1700
676,1712
675,1713
675,1786
676,1787
676,1803
677,1805
677,1807
678,1808
678,1841
680,1842
680,1850
681,1851
681,1855
682,1856
682,1865
683,1866
683,1872
685,1873
685,1876
686,1877
686,1878
687,1880
687,1890
688,1891
688,1895
690,1896
690,1897
691,1898
691,1902
692,1903
692,1908
693,1910
693,1912
695,1913
695,1915
696,1916
696,1923
697,1925
697,1926
698,1927
698,1928
700,1930
700,1933
701,1935
701,1940
702,1941
702,1942
705,1945
705,1947
706,1948
706,1953
707,1955
707,1956
708,1957
708,1960
710,1961
710,1965
711,1966
711,1967
712,1968
712,1970
713,1971
713,1972
715,1973
715,1976
716,1977
716,1980
717,1981
717,1983
718,1985
718,1986
720,1987
720,1990
721,1991
721,1992
722,1993
722,1996
723,1997
723,1998
725,2000
725,2001
726,2002
726,2005
727,2006
727,2007
728,2008
728,2010
730,2011
730,2013
731,2015
731,2016
733,2018
733,2020
735,2021
735,2023
736,2025
736,2026
737,2027
737,2030
738,2031
738,2032
741,2035
741,2036
742,2037
742,2038
743,2040
743,2041
745,2042
745,2043
746,2045
746,2046
747,2047
747,2048
748,2050
748,2051
751,2053
751,2055
753,2057
753,2058
755,2060
755,2061
756,2062
756,2063
758,2066
758,2067
761,2070
761,2071
762,2072
762,2073
763,2075
763,2076
765,2077
765,2078
768,2082
768,2083
771,2086
771,2087
773,2090
773,2091
776,2093
776,2095
780,2098
780,2100
782,2102
782,2103
785,2106
785,2107
788,2111
788,2112
790,2113
790,2115
791,2116
791,2117
792,2118
792,2121
793,2122
793,2123
795,2125
795,2126
796,2127
796,2137
797,2138
797,2150
798,2151
798,2158
800,2160
800,2165
801,2166
801,2428
802,2430
802,2627
803,2628
803,2646
805,2647
805,2656
807,2658
813,2658
815,2660
845,2660
846,2661
1351,2661
1352,2660
1405,2660
1406,2658
1447,2658
1448,2657
1488,2657
1490,2656
1500,2656
1501,2655
1520,2655
1521,2656
1665,2656
1666,2655
1667,2655
1670,2652
1670,2547
1671,2546
1671,2541
1672,2540
1672,2525
1673,2523
1673,2511
1675,2510
1675,2502
1676,2501
1676,2377
1677,2376
1677,2211
1678,2210
1678,2192
1680,2191
1680,2185
1681,2183
1681,2151
1682,2150
1682,2137
1683,2136
1683,2132
1685,2131
1685,2130
1686,2128
1686,2122
1687,2121
1687,2118
1691,2115
1691,2112
1692,2111
1692,2110
1696,2106
1696,2105
1697,2103
1697,2102
1701,2098
1701,2097
1705,2093
